total_t,total_$,tw0,tw1,tw3,tw4
627,30409559,91,155,63,143
578,28453506,112,104,88,186
595,29213681,98,144,57,167
582,29364449,80,101,100,179
606,32552964,52,172,94,133
588,31316314,58,153,88,139
611,30728347,91,131,57,147
629,29650771,96,149,140,136
636,31264266,81,117,99,126
641,30914846,89,136,130,129
583,30287492,72,183,127,172
627,30716112,91,124,130,142
599,29538738,83,104,95,162
599,28873506,104,105,96,183
592,30025540,82,135,63,180
605,29569964,99,110,129,164
597,30883473,72,154,139,163
625,29813681,97,125,59,152
582,29509559,84,178,58,189
655,30691141,123,127,111,130
577,33483612,51,134,112,166
611,31531627,72,127,107,159
618,32232296,57,140,120,132
614,29672425,105,151,103,104
603,29221490,93,131,95,164
602,29387078,105,150,128,106
594,28457525,104,130,96,179
628,31314105,71,144,101,118
607,29301490,73,131,115,150
634,29993681,111,135,61,133
628,30977653,87,132,128,129
549,30536314,59,171,98,188
590,29086029,112,102,107,160
595,29958303,87,159,79,102
574,30791627,69,125,105,173
595,29912956,76,166,138,103
571,30731627,68,131,101,176
650,29907005,101,159,135,130
624,30821823,87,116,136,142
592,29483183,82,103,102,160
620,30585540,90,147,59,140
623,28956259,103,131,89,148
648,30829559,85,156,63,123
583,30077653,92,129,129,160
592,31396314,61,153,99,159
599,29538136,112,134,83,107
653,30838864,92,165,129,142
648,30348698,125,118,129,138
629,29392240,124,110,99,129
601,28832240,121,110,81,168
597,29417472,92,110,89,178
640,31021459,83,123,100,133
632,29775047,118,103,120,144
556,29792839,67,154,78,172
626,30401545,88,97,98,136
601,29962630,81,149,132,150
636,29613506,109,106,125,127
583,28876313,97,99,97,190
590,30554105,69,140,105,172
581,28197525,117,124,96,172
587,30367492,67,158,129,150
609,29073506,129,109,79,169
595,29379392,99,132,61,161
602,30216112,74,120,128,158
624,29722756,91,130,111,132
570,29621459,74,120,84,181
610,29924449,92,101,93,139
644,29857952,117,103,99,131
575,28616118,104,162,95,178
638,29976313,111,99,95,131
640,31060557,92,135,127,121
576,31558007,58,127,114,170
597,29101490,91,131,97,154
575,29487978,87,155,104,158
597,29487187,93,110,114,163
604,29559392,100,135,61,161
581,30374105,62,144,97,159
598,29829559,84,165,61,158
622,29682756,87,129,71,149
589,29022756,91,126,107,170
567,28774045,96,135,109,189
589,30850086,72,119,85,159
574,29258864,81,168,127,165
590,30060557,90,123,127,161
599,29695232,99,139,85,107
581,28842986,97,132,127,173
613,31203473,71,133,128,165
596,29397472,93,110,96,180
574,29538303,75,160,92,108
566,31192296,59,134,103,177
568,28476118,109,156,93,181
633,29648271,109,143,136,132
583,31532296,59,143,100,153
604,29296313,114,94,85,163
625,30917653,79,124,128,127
565,29823544,68,94,93,179
564,28548334,107,152,73,188
639,30407059,99,109,129,135
630,30785540,75,147,63,133
592,30104284,92,146,108,103
633,31011252,90,126,63,142
563,29723000,80,129,103,178
626,30147059,94,116,128,146
630,29913681,97,139,59,126
594,30309996,89,119,97,108
596,28732240,115,110,90,159
601,28983222,103,105,103,161
637,30044252,124,115,129,127
639,31167170,91,116,110,144
603,28637525,114,124,107,168
626,30078738,87,103,114,142
609,32052296,60,148,110,143
594,30019569,82,145,111,107
598,29007667,109,103,99,164
653,30093618,119,142,98,122
651,29927005,138,177,135,152
650,30388698,104,123,130,126
603,29276313,112,100,115,164
589,28673506,103,108,89,174
598,31030086,72,123,108,159
580,28597700,98,168,63,185
574,29467978,77,150,102,185
564,31318007,60,133,110,174
554,29752839,63,157,112,178
635,30642630,82,140,127,116
624,32036314,61,164,85,134
622,31510086,71,119,88,146
629,31523473,68,131,127,122
646,30465793,104,128,131,131
598,30587492,72,171,129,162
606,32158007,60,142,103,143
586,29778303,84,156,116,107
587,30000557,84,134,127,166
606,29117700,98,162,63,168
641,30447059,109,111,127,133
592,29476488,104,142,61,177
650,30545793,112,121,129,123
638,31177653,88,129,128,144
631,29781490,89,131,85,121
603,30477653,89,126,127,150
617,29898136,119,136,103,107
577,31578007,59,137,89,169
608,30218303,91,167,109,106
591,29124252,94,123,127,159
639,30338738,91,107,106,123
620,31027492,70,178,128,126
564,29420193,73,154,86,189
595,30317653,83,133,129,164
610,29836488,122,121,62,173
558,29465904,84,149,85,172
575,29887170,86,108,83,149
615,32338007,60,129,107,139
570,35250706,44,161,101,154
567,30328820,70,135,96,171
583,30971627,67,127,99,165
610,31511627,62,128,100,129
614,29466444,101,160,117,105
649,30449964,127,114,148,122
618,29576313,125,101,110,146
594,31752296,61,136,99,164
579,29674846,74,141,129,167
642,31061459,91,122,119,127
572,31160080,61,153,92,169
639,31278919,92,117,136,119
654,29987005,109,172,129,136
606,28932240,103,110,97,171
634,31668820,72,135,93,127
620,29713681,100,144,62,142
609,29250771,115,147,140,156
595,29458136,110,120,107,107
634,30856112,93,119,127,136
589,29093681,121,153,62,178
641,31207170,91,117,89,123
635,30004252,125,122,137,158
589,29874846,84,133,127,155
608,29718136,102,137,102,107
601,30361823,92,117,127,166
578,28557700,101,171,63,178
587,29609559,87,174,63,166
632,31267492,71,158,132,130
632,31057653,93,126,127,134
618,31671627,65,121,93,128
605,29088271,104,141,127,161
596,30337653,81,119,128,160
601,29262756,84,124,105,158
604,29638136,95,122,95,102
604,30707492,62,174,127,137
611,31163473,69,148,128,139
633,32052893,72,114,106,122
620,29293506,116,104,100,134
618,29357700,121,165,60,151
592,28336259,106,131,104,166
622,32478007,60,128,114,131
632,29628271,103,145,132,134
616,29956488,109,128,63,151
622,29437700,114,167,60,134
641,31364266,86,112,103,135
593,29076313,97,102,102,174
577,29212407,102,117,96,174
626,30380130,84,136,134,137
586,29498864,93,189,129,165
588,29554164,77,99,117,170
611,30080130,86,140,139,159
622,31067492,71,159,136,133
632,30267059,105,117,128,130
638,31304266,83,117,82,131
613,31816314,57,178,102,128
611,31486280,67,128,130,136
652,30555311,116,117,89,124
651,30535311,127,110,103,135
606,30384284,90,133,108,107
599,29108933,111,98,108,175
601,28913506,105,108,112,165
603,30245540,88,141,63,164
592,28536129,95,130,106,160
579,29485478,88,145,91,179
597,31175798,72,117,111,163
569,29601459,79,122,92,181
619,30007059,106,116,133,161
607,32572964,55,165,81,133
554,30636314,58,147,83,174
635,30417754,102,109,62,124
585,31572296,61,130,103,181
604,30022630,92,152,133,152
637,29737700,129,154,62,131
626,31463473,69,146,140,140
642,29910771,104,153,129,128
603,29130771,100,158,130,156
621,29724252,103,123,144,133
593,29496488,104,123,61,163
590,29358136,106,138,94,106
591,30237653,88,124,134,172
637,30298738,89,102,99,123
598,29841545,75,101,96,163
608,29473681,105,143,58,154
611,31612893,68,110,112,156
597,28436259,112,131,102,160
631,29679218,113,97,117,142
576,28517700,105,173,58,185
595,28477525,126,128,97,172
623,30329559,76,157,63,125
600,29891674,93,173,42,166
606,30305540,92,143,61,151
591,29456488,126,134,61,173
636,30024252,108,123,129,146
588,29629559,86,182,63,163
592,29317472,85,110,110,162
633,29973681,120,133,61,132
629,29076259,97,131,86,135
601,29181490,90,131,98,157
640,30104252,119,119,127,138
624,31872893,65,115,95,131
633,29156259,109,131,112,110
635,30569559,84,171,62,140
639,30084252,108,122,129,134
593,30930086,70,120,92,166
589,30889184,71,125,128,160
609,29572425,96,128,116,104
564,32584823,49,179,94,170
592,29228698,112,122,127,173
638,29748271,115,144,135,127
598,28853506,108,109,83,168
609,32218007,61,129,75,127
603,31616314,61,172,90,153
581,30207091,77,127,102,106
642,31384266,83,115,91,141
593,28672240,114,110,96,168
649,31285904,92,118,98,134
649,30495311,110,111,119,133
574,28513618,108,138,91,188
600,29881545,91,99,92,154
629,29822756,90,128,94,134
565,30454532,67,129,78,187
595,28712240,107,110,119,153
625,30685540,85,139,63,137
586,30474105,69,138,96,157
578,29232407,122,117,92,185
618,30987492,70,175,135,133
596,29635232,107,131,109,106
588,30387492,66,192,133,178
624,32352296,61,135,111,121
564,28232352,96,174,86,178
598,30145540,88,155,62,174
572,29321545,75,97,81,174
625,29559218,104,100,81,136
607,29613691,109,124,116,108
634,29257525,113,130,104,120
636,30278738,89,108,90,131
602,30457653,91,127,127,175
627,30009964,104,110,131,132
604,31636314,58,173,102,129
614,29916488,114,122,59,176
560,29505904,73,127,111,174
613,29072240,140,110,90,157
591,28434863,96,131,112,166
576,29298864,74,171,129,179
600,28812240,119,110,94,171
633,30287059,108,115,136,120
587,29128698,95,141,130,165
590,30427492,72,173,132,153
579,28487005,95,170,132,167
593,29729559,90,173,63,171
589,29504449,89,102,82,171
586,31112893,66,117,96,164
573,29681459,92,113,100,176
654,30150771,116,151,127,129
562,29703000,73,138,90,179
599,30331252,92,129,63,165
606,31229184,67,136,128,140
601,34126987,48,164,90,132
617,31094105,71,136,108,130
601,30647492,66,170,136,137
581,31658007,60,134,109,157
582,29825540,90,138,57,178
640,31187170,88,116,113,132
600,28893506,96,107,103,154
565,30856314,60,163,100,180
637,30209964,99,117,128,131
604,29068271,119,144,128,170
620,30817653,73,129,130,154
595,30527492,72,168,134,165
629,30049964,108,112,131,134
567,29561459,78,120,96,177
629,29884252,114,117,132,138
566,30308820,68,137,92,162
594,29268698,104,127,127,161
634,31224266,92,112,105,138
623,29353506,100,109,90,139
629,29708933,105,101,106,132
607,30400557,80,147,133,159
621,29733681,113,146,44,156
648,30505793,118,122,135,114
576,29389559,82,150,63,184
651,31160193,93,136,115,126
587,30169996,84,131,111,108
622,30616112,81,123,129,149
570,28834045,94,128,116,164
637,29633506,110,109,116,139
564,28714045,98,120,104,174
597,31496314,60,177,100,149
587,29132425,99,144,96,102
588,31632296,59,145,89,157
609,30807492,69,151,130,158
592,29001490,82,131,108,171
603,29699402,105,117,100,107
594,29122756,75,122,106,165
575,29294164,86,100,103,175
604,30344284,84,134,92,105
611,29944449,89,97,101,146
599,29780279,92,103,101,160
603,30687492,67,175,128,152
612,29299218,118,102,101,168
615,29516313,97,94,94,149
588,30514105,71,141,107,172
572,30510086,69,121,95,179
636,29855047,116,103,95,144
600,29313681,111,151,62,157
621,30605540,85,134,59,145
575,29405478,85,145,102,180
574,29665540,85,137,63,179
594,30507492,72,174,129,163
595,30076112,85,123,127,161
597,31893562,61,121,112,138
590,33906987,48,152,114,147
570,30470086,66,120,112,171
580,28493506,97,105,104,174
587,30683473,69,135,132,153
563,29565904,84,135,103,181
649,30368698,95,131,127,136
591,30447492,70,167,134,161
616,30947492,70,169,128,136
564,30591627,69,119,95,175
609,29239218,99,102,112,162
631,31118919,84,117,127,131
583,29438864,81,180,127,163
558,28984212,86,157,98,180
620,31792893,69,107,105,126
592,29309964,106,113,129,153
599,29849559,92,179,62,170
604,30421823,92,114,127,145
561,30374532,71,124,98,194
644,29773506,104,109,119,120
565,31495103,56,125,106,177
614,32712964,55,178,107,123
575,31695103,60,136,92,177
645,31121459,88,111,98,128
597,28636129,101,130,97,157
644,31267170,88,117,103,138
624,29784252,107,115,134,142
604,29150771,111,154,129,162
633,29553506,106,108,98,147
627,29853681,122,133,61,141
589,28839218,106,96,99,179
610,29679392,125,136,62,149
568,30752893,70,115,99,185
575,29685540,90,155,60,174
583,28237525,103,130,84,179
592,29107710,94,141,79,104
593,30289996,93,132,113,107
628,31871627,70,126,118,125
626,30937653,77,134,132,129
596,30105540,90,149,59,168
636,30789244,93,124,100,137
605,29367710,97,144,115,106
563,30414532,66,127,101,188
606,31431627,66,130,102,148
600,29070771,107,137,132,159
644,29877700,117,157,58,128
633,30288453,89,109,118,146
625,31443473,72,138,132,140
633,29707667,109,103,103,132
642,30144252,95,124,130,130
588,30830086,70,124,83,174
587,30263544,71,101,89,164
587,29798303,87,159,109,105
620,30576112,84,123,128,138
605,29815232,127,121,109,108
562,29545904,73,143,103,184
611,32496369,60,116,113,133
645,29897700,106,170,62,130
591,28316259,99,131,104,151
599,29039218,106,102,94,166
589,29259392,108,132,60,160
589,30131252,89,124,51,178
579,31775103,60,119,120,170
605,31656314,60,162,104,140
582,28953681,102,152,57,172
572,31872964,55,182,111,167
619,29377700,119,167,60,146
636,30189964,109,110,141,135
577,28537700,96,183,63,164
580,30670086,68,121,107,166
580,30187091,86,126,118,108
631,30489559,91,156,60,136
631,29432240,94,110,102,147
597,28903222,106,107,107,169
606,29589964,107,117,133,157
585,29088698,100,123,129,180
613,30758919,90,108,128,157
621,30289559,92,159,56,146
603,29373681,97,136,57,161
623,30177754,115,108,63,135
641,29397525,119,129,109,132
594,30950086,72,121,84,178
579,28473506,97,108,99,188
626,30696112,83,120,130,116
563,30248820,68,135,77,171
584,29458864,84,186,130,174
602,29667059,97,112,127,165
652,30156118,114,161,103,136
566,31439273,61,116,91,163
594,30231252,93,131,60,174
623,29530771,125,151,130,143
632,30034947,102,122,62,121
605,29658136,96,143,85,107
612,30182630,89,148,128,142
616,29506444,119,164,117,107
622,29744252,108,119,127,142
633,30129964,96,117,144,140
595,29458738,88,108,96,183
587,28982756,78,130,96,172
595,29536488,102,125,63,161
628,31630086,70,124,99,126
625,30851252,89,130,57,141
626,29097525,95,129,115,128
619,31134105,70,142,107,141
623,29037525,107,130,114,150
592,29082756,92,130,74,165
637,30026029,108,102,112,129
599,29115047,112,103,99,156
581,31257580,61,143,90,164
597,29882630,86,160,134,169
628,29776313,99,102,107,141
614,29339218,125,101,86,155
613,29729964,105,114,128,162
650,30304252,137,124,132,132
624,30656112,87,124,130,138
602,31110086,72,119,111,150
655,30924212,92,162,93,123
581,31492296,58,150,94,159
636,29697952,111,103,76,137
614,29838738,79,109,116,163
604,29638738,93,109,71,152
634,30238738,85,109,103,129
637,29810771,114,147,130,136
597,29485793,101,133,131,165
638,29757700,118,165,60,121
587,29834846,86,153,127,167
619,28957525,95,129,68,152
593,30277653,89,122,130,158
631,29924252,95,117,134,131
621,29408271,100,139,132,128
597,31450967,58,155,129,154
603,32098007,61,142,97,140
615,29359218,94,97,76,146
593,30487492,64,175,127,165
622,31751627,72,137,102,144
612,30109559,93,170,63,163
595,30970086,72,123,96,160
568,31313562,60,122,104,173
620,32438007,60,131,98,127
601,29744449,93,96,96,165
595,29624449,89,102,97,176
563,28212352,101,166,76,194
580,29378864,81,184,128,170
624,30349559,77,176,61,139
629,30207059,96,117,128,127
628,31503473,67,133,127,138
650,30116118,106,169,72,131
612,30591252,91,133,63,123
599,29525793,118,123,130,165
588,31955103,60,126,95,164
626,29833681,108,145,63,151
591,28879218,100,100,91,173
584,28587005,100,174,130,168
589,29002986,96,134,131,176
626,29497952,119,103,105,141
623,31214105,70,145,101,140
587,28552240,98,110,98,174
626,30156488,122,129,62,145
626,30705540,83,125,60,136
592,29467059,101,105,129,168
604,28657525,105,130,104,146
580,31390406,61,161,114,106
619,30249559,73,163,57,146
619,29192240,97,110,106,133
640,30279392,109,131,61,124
600,29059218,109,100,103,172
594,31272893,71,117,110,159
630,31227492,71,182,135,132
585,30045550,77,123,107,107
632,30509559,82,164,63,129
632,30500130,84,141,134,135
629,30057472,77,110,92,149
586,28297525,110,129,83,175
592,29153681,113,138,57,178
561,29525904,77,123,97,176
625,31336605,68,157,124,123
619,29622756,93,127,107,144
633,30529559,77,169,52,124
607,30491252,86,134,62,139
633,29623222,117,109,91,132
564,28871141,106,123,84,194
565,30136605,68,153,106,155
601,29493691,110,124,90,108
636,29683222,126,106,96,124
603,29327710,108,142,112,108
577,33646987,46,160,107,153
594,29749559,86,161,63,174
592,30016112,93,122,129,171
596,29556488,105,118,63,168
650,30672407,102,116,87,140
586,30955798,72,113,111,154
588,30596605,68,143,91,172
625,29661490,82,131,90,141
626,31786280,71,134,139,128
601,29656488,103,123,60,172
578,32631752,53,125,95,177
601,29499392,118,130,62,160
636,30006029,108,102,101,152
561,28172352,94,166,90,187
601,29090771,102,144,130,156
635,31041823,85,110,132,134
598,28937952,106,103,84,178
594,29523183,90,103,97,143
599,28968271,109,143,127,152
645,31363000,93,131,89,126
595,30843473,72,143,129,158
593,30447091,83,135,96,97
626,29999392,99,125,53,133
564,31712964,55,175,85,181
630,29588271,107,140,139,132
624,28976259,115,131,91,147
616,31074105,65,144,93,149
633,31971627,71,124,99,129
597,28917952,103,103,94,160
576,30147492,67,191,132,165
653,29967005,130,164,128,144
600,31556314,60,179,100,162
627,29782756,85,125,103,141
602,29755232,97,133,96,106
593,29418738,91,104,90,172
573,30214105,67,140,105,181
634,29896313,117,97,107,140
627,32096314,61,162,82,134
612,31475798,71,116,79,154
628,29523222,103,109,121,121
598,29820130,79,144,128,161
585,28277525,97,130,91,172
608,29787059,111,111,133,161
585,29177472,89,110,91,177
643,30487059,103,109,131,129
621,30837653,74,129,127,121
570,28433618,109,138,105,180
587,31935103,60,125,106,152
606,28697525,107,129,106,160
605,28912240,102,110,90,161
640,29788271,109,140,130,127
566,28911141,98,130,94,167
619,29076129,101,129,111,144
634,30307059,122,117,127,134
596,29136313,101,98,120,159
586,29356488,97,122,63,179
653,30409600,131,121,112,122
618,31430086,69,124,78,131
648,30076118,102,159,116,127
629,29893681,99,128,51,129
619,29857472,79,110,107,138
586,30556605,66,148,113,180
622,31383473,67,142,128,135
587,30810086,72,119,102,163
596,33224823,50,171,106,136
593,30201823,84,117,128,169
583,30414105,70,140,112,173
629,29568271,101,140,133,131
600,29796498,104,111,124,107
634,29677700,105,168,63,133
577,29055311,114,115,83,173
586,29520279,80,103,106,165
640,30660130,80,143,127,132
637,31157653,90,124,135,117
591,29378136,100,131,125,105
566,28588334,102,137,97,174
626,31147492,72,172,131,123
627,31483473,67,144,129,125
625,30442630,90,162,132,130
584,28866444,99,167,81,108
600,30309632,92,139,48,103
591,28955047,116,103,99,174
590,30870086,71,117,104,174
623,32016314,61,159,97,123
614,29749964,96,113,131,150
625,31609184,69,130,130,125
578,29547978,82,150,118,177
585,29960557,78,141,131,173
617,33493018,55,109,95,129
600,29636488,101,118,58,158
655,30007005,131,175,127,131
600,31109184,71,139,131,166
608,30787492,65,167,133,134
618,31752893,70,110,102,128
601,29161096,107,166,131,98
656,30027005,125,178,133,125
636,30580130,92,143,131,122
614,30697653,82,124,127,153
584,28176259,107,131,109,179
603,32808945,52,130,105,125
635,31327492,71,177,129,133
594,29008933,112,102,112,163
583,28567005,97,168,133,161
584,29238136,113,133,106,108
605,31043473,70,141,140,143
589,31652296,60,148,95,141
626,29508271,102,143,128,138
565,31172296,61,138,110,185
607,30325540,88,142,62,145
574,28995311,100,116,92,178
589,32528945,54,146,92,151
610,29592425,94,142,125,97
612,29381096,132,169,131,103
584,28993681,109,131,62,187
559,31612964,53,175,105,189
618,32792964,53,178,83,139
590,29985540,90,137,63,176
576,29035311,101,116,71,175
613,29457384,121,124,95,171
577,31050967,58,155,129,171
597,30357653,91,128,127,166
608,30577653,87,130,127,137
595,29696498,95,108,100,108
584,31072893,70,117,104,171
613,29652425,112,148,93,108
617,29337700,100,164,63,139
607,30316112,90,124,131,149
588,30020557,91,128,127,170
582,29198738,88,107,101,173
631,30097472,91,110,115,116
602,29519392,109,129,63,161
650,30033618,115,145,119,130
595,30736605,72,157,124,171
632,31394105,72,145,106,134
587,29621545,88,101,87,170
611,30637653,90,120,130,163
570,29944266,81,114,96,187
643,29857700,105,170,62,128
651,30242986,108,141,132,129
628,30745540,86,148,57,149
607,29776488,118,137,57,171
580,32032964,55,171,116,175
637,30219392,103,119,56,125
586,28779218,108,100,74,183
603,31250450,71,113,130,149
643,31120557,85,132,131,129
598,29507187,88,110,114,176
618,31196605,72,155,97,140
589,29338136,95,126,102,108
633,30610825,91,132,61,136
565,30692893,70,114,107,175
610,29758738,83,101,87,132
618,32555103,60,125,100,139
591,29996112,93,120,134,163
595,30329996,77,126,119,106
600,31311627,70,126,108,150
619,29343222,99,107,101,150
614,31223473,66,150,130,133
626,29579218,105,100,114,141
585,30287091,85,123,80,103
576,29741459,80,123,89,176
578,31992964,54,157,104,176
603,29775232,120,120,97,108
573,28773681,95,133,58,177
642,31100557,89,146,131,135
584,29072425,112,157,82,105
579,30334105,70,145,92,159
599,29992956,88,176,129,104
583,30496605,72,142,86,179
652,30864212,91,166,97,129
600,30185540,90,136,63,161
656,30153618,120,145,70,128
639,30649559,85,172,61,121
620,31343473,72,142,133,139
639,31197653,91,132,137,124
639,29850771,112,140,133,148
598,29429964,95,117,135,171
580,30992893,69,113,97,162
603,29618136,127,133,94,105
575,30336605,63,156,100,181
607,30557653,90,134,133,156
602,29909559,86,159,62,149
604,31234532,66,138,109,144
647,31327170,87,116,98,135
611,29968817,88,98,132,153
591,30174898,69,103,104,161
624,29563586,98,99,128,128
593,28919218,112,98,98,173
634,30316488,110,128,62,120
605,30042630,91,146,128,169
582,29900557,74,130,128,166
609,29396313,112,100,108,164
650,30515311,123,113,111,126
591,31773562,59,119,99,166
601,32452964,55,158,116,139
619,31323473,70,142,141,134
615,30024449,88,99,121,144
589,28966444,95,163,120,108
606,29844449,73,102,89,165
641,30036313,108,94,88,114
588,31798007,60,134,104,157
555,29772839,71,169,110,162
605,30239569,89,151,111,107
634,29739218,102,96,100,131
616,29789964,98,115,128,136
580,30354105,66,141,105,165
600,29627059,99,113,127,172
640,29693506,100,109,98,128
618,29495047,114,103,110,149
632,29953681,99,140,54,134
599,29861545,91,102,98,165
601,29079218,98,102,108,168
603,30558919,87,113,128,164
607,29407710,109,138,105,102
612,30500557,76,137,128,146
576,32268945,55,149,116,167
581,28933681,97,136,63,186
628,31795798,69,116,108,133
618,29348271,112,144,128,131
562,35090706,43,178,118,172
632,30117472,93,110,100,126
604,29347710,99,145,106,100
591,30249996,81,137,108,107
654,30549964,139,111,130,130
595,28877952,110,103,114,162
604,31023473,71,147,129,153
610,30376112,82,117,133,144
606,29013506,109,107,88,160
625,29979392,104,129,50,151
590,29443183,83,103,109,168
607,29619392,114,128,63,163
613,29818738,93,107,114,138
587,28956313,102,102,91,177
595,29116313,105,101,108,167
608,29718738,81,101,119,129
619,32418007,57,138,112,114
578,32308945,54,151,99,160
616,30661823,86,117,130,141
620,29642756,89,129,101,124
624,30038738,91,109,109,139
585,28697700,106,157,63,181
600,29479392,99,131,61,170
635,30876112,74,120,127,128
579,30298186,71,160,63,185
602,29600658,97,117,62,166
588,30024284,92,152,112,108
595,32332964,55,167,108,147
620,31470086,70,124,125,135
592,28899218,112,100,89,175
587,31612296,60,137,107,165
599,30325550,89,122,111,106
581,31815103,61,119,103,172
605,29658738,81,108,100,157
614,33110211,53,122,115,122
582,30476605,71,158,107,175
611,32092296,56,133,105,114
570,31832964,55,172,108,175
643,30329964,116,117,127,134
581,30037653,80,120,132,152
583,31613562,59,121,88,159
581,29489559,88,173,63,183
609,29447710,107,140,84,107
579,31618007,58,129,112,160
562,32544823,49,166,88,171
569,31252296,61,147,88,175
630,30776112,84,123,127,125
627,29675047,102,103,95,138
598,28796608,111,110,133,170
620,31666280,66,120,129,138
630,29670771,114,163,127,127
578,29075311,96,115,81,183
580,28507005,99,164,128,161
652,30676488,130,128,63,124
598,29030771,108,160,128,158
590,30308347,93,138,55,169
592,29056313,111,102,112,171
649,31524266,90,114,98,142
603,29037952,100,103,91,157
589,30686930,71,178,112,104
562,32860805,51,139,114,163
598,29603183,82,103,84,170
590,28612240,96,110,103,163
609,28992240,110,110,100,153
604,29384252,101,122,129,163
612,32278007,58,137,79,137
583,29845540,89,143,62,194
632,30521545,79,102,103,132
562,31435103,59,122,96,191
593,29418136,95,128,96,103
638,29819218,112,100,97,127
592,29700130,75,138,129,168
606,29433681,107,140,59,170
643,29919218,118,99,94,130
605,31972296,58,147,110,147
558,30148820,70,132,98,183
627,29610771,119,167,132,138
613,29248271,113,132,127,152
591,30890086,71,118,110,174
639,29673506,100,109,75,136
626,31629184,69,128,128,143
590,29669559,84,158,62,193
573,29132407,94,117,103,176
589,29731260,86,102,112,172
606,29678136,109,133,110,102
587,31778007,59,134,91,160
594,28494863,98,131,121,166
578,31755103,61,138,105,172
612,30994105,67,144,94,134
587,30621952,63,166,61,167
643,30954846,85,129,137,129
632,30198738,90,106,113,132
590,30229996,90,120,112,108
604,29723183,90,103,108,166
569,29924266,87,112,105,153
598,29596488,114,140,63,173
635,31688820,72,133,102,120
623,31726280,69,129,130,126
647,29973618,105,139,114,130
582,28547005,97,176,127,166
592,30558186,68,180,59,161
633,29472240,104,110,114,140
597,30291252,90,151,62,167
584,30307492,70,174,127,162
617,29233506,104,100,85,143
620,30124449,89,97,105,147
623,29702756,92,128,91,135
641,29817700,109,168,60,125
586,29980557,90,134,128,171
568,31792964,53,181,94,165
592,30467492,67,167,128,172
587,30975798,64,117,123,173
608,29464252,117,124,131,147
574,30316605,72,138,103,182
591,28797952,103,103,91,182
631,29933681,101,148,62,136
632,29217525,113,130,98,128
600,29869559,77,166,59,161
576,31952964,52,168,90,168
583,29218738,82,102,103,171
595,30411262,85,111,91,107
600,30351252,74,120,61,160
607,29356313,98,101,108,171
602,29353681,117,155,63,163
587,29631674,90,170,37,173
652,29947005,110,178,127,139
548,34008542,45,154,77,174
605,29727059,109,110,131,176
607,32736730,52,148,92,129
612,31796314,61,170,93,136
631,29197525,106,129,104,127
651,30565793,109,137,131,123
618,32747617,52,177,132,125
564,31152296,58,138,95,172
600,29216313,113,102,105,161
595,32648945,54,144,111,159
603,30010825,91,135,59,150
635,29277525,113,126,119,122
600,32432964,55,166,100,145
582,30358186,72,161,56,150
623,31530086,69,117,100,138
652,30389600,129,123,108,133
604,29949559,92,165,62,166
572,32744823,50,168,106,175
632,29710771,134,151,128,134
579,30009996,78,124,126,106
598,29587059,94,117,128,138
633,30836112,88,120,130,130
608,29427710,98,144,98,102
631,31247492,67,164,129,132
618,29172240,96,110,120,148
616,30189559,88,173,61,131
589,29980737,68,108,97,174
566,30390086,69,124,89,179
614,28857525,101,130,101,149
585,28512240,110,110,107,167
634,31031252,85,139,62,127
612,31183473,71,142,139,139
583,28846444,103,161,93,108
562,30551627,69,124,112,176
567,30410086,71,114,80,167
596,30990086,71,123,92,163
638,30484449,90,99,110,126
584,28815047,105,103,73,192
584,29549559,88,159,58,170
599,30569613,89,116,61,161
624,29373506,110,109,95,157
584,29068698,108,137,127,173
609,31250086,70,121,97,136
595,28959218,105,101,115,172
624,30340130,92,136,130,142
614,31836314,58,153,118,146
568,30671627,63,135,105,193
617,30516112,79,121,131,126
619,29938738,93,108,88,143
604,29804449,92,100,107,149
565,31732964,55,176,99,173
624,31423473,70,139,129,141
638,30002756,86,126,91,119
598,28948271,100,137,133,150
564,33386987,48,156,109,158
602,28933506,115,109,101,164
620,29616313,106,101,107,160
587,30157653,92,127,127,162
621,29313506,104,107,106,155
558,30716314,61,179,94,174
647,30718864,91,159,129,129
611,29847059,109,108,129,135
633,29637952,117,103,120,132
618,29829964,101,116,139,144
637,29717952,103,103,118,130
607,29033506,115,108,101,149
608,29639392,99,124,54,159
636,29216259,119,131,84,143
555,30656314,61,165,106,174
604,31952296,58,151,104,140
615,29613681,110,132,63,152
588,29152425,100,144,80,107
619,31007492,70,182,127,134
617,29556313,101,102,104,147
633,29964252,101,124,128,132
610,32476369,61,115,80,142
561,30776314,59,167,99,169
606,31355798,66,107,117,153
622,30300130,88,145,133,125
637,29868933,116,100,97,126
605,29404252,117,123,127,164
646,30825478,87,134,87,112
586,29060405,108,100,93,106
565,30611627,65,131,117,155
622,31832893,67,113,117,136
584,30516605,70,150,99,162
582,28856313,98,102,83,180
573,29447978,85,150,108,178
599,28476259,114,131,117,169
607,31696314,61,170,92,154
643,30765478,93,137,99,127
601,31530967,57,184,128,139
626,30320279,86,103,111,144
608,31103473,66,130,129,138
564,30434532,66,133,95,175
599,29776498,106,116,95,107
634,31178919,92,113,131,128
586,32152964,55,161,74,143
625,29742756,76,126,96,126
613,34366987,48,166,105,134
579,29358864,93,158,127,163
571,28453618,95,143,68,183
598,29202756,78,129,110,169
598,29176313,112,96,80,160
591,30488357,90,115,90,108
585,30935798,66,114,100,171
